time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,distance_from_almaty,year,month,day,day_of_year,week_of_year,source
1985-08-17 02:49:54.570000+00:00,41.585,79.208,33.0,4.7,mb,,,,1.0,us,usp0002hum,2014-11-07T00:37:01.679Z,"100 km WNW of Aksu, China",earthquake,,,,6.0,reviewed,us,us,255.52400704917721,1985,8,17,229,33,recent
1985-08-12 06:45:29.010000+00:00,40.604,77.017,33.0,4.7,mb,,,,0.8,us,usp0002hmz,2014-11-07T00:37:00.479Z,"120 km ESE of At-Bashi, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,277.809323523547,1985,8,12,224,33,recent
1985-05-27 20:19:05.870000+00:00,42.113,77.972,33.0,4.3,mb,,,,0.7,us,usp0002f8h,2014-11-07T00:36:37.146Z,"25 km S of Kyzyl-Suu, Kyrgyzstan",earthquake,,,,6.0,reviewed,us,us,142.05021163078678,1985,5,27,147,22,recent
1985-03-24 11:54:20.110000+00:00,41.849,77.605,33.0,4.1,mb,,,,1.2,us,usp0002d5u,2014-11-07T00:36:20.049Z,"47 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,4.0,reviewed,us,us,151.60285431549534,1985,3,24,83,12,recent
1984-10-23 08:43:10.200000+00:00,43.672,80.088,33.0,5.0,mb,,,,1.1,us,usp00028dx,2022-04-27T23:11:23.423Z,"55 km S of Zharkent, Kazakhstan",earthquake,,,,34.0,reviewed,us,us,267.69256984768145,1984,10,23,297,43,recent
1984-08-21 14:08:32.680000+00:00,44.895,77.612,33.0,4.4,mb,,,,0.9,us,usp00026ka,2014-11-07T00:35:19.666Z,"48 km W of Balpyk B?, Kazakhstan",earthquake,,,,6.0,reviewed,us,us,208.23006339829095,1984,8,21,234,34,recent
1983-12-21 19:30:58.780000+00:00,42.007,77.354,33.0,4.8,mb,,,,1.2,us,usp00020pw,2014-11-07T00:34:16.251Z,"20 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,21.0,reviewed,us,us,127.83807090717558,1983,12,21,355,51,recent
1983-10-01 15:45:24.120000+00:00,42.719,79.068,33.0,4.9,mb,,,,0.9,us,usp0001ysd,2022-04-27T23:47:13.923Z,"35 km SSW of Kegen, Kazakhstan",earthquake,,,,14.0,reviewed,us,us,183.9493736564367,1983,10,1,274,39,recent
1983-09-27 05:10:11.230000+00:00,42.473,79.028,33.0,4.1,mb,,,,1.6,us,usp0001ypc,2014-11-07T00:33:51.524Z,"41 km E of Ak-Suu, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,189.39462430086482,1983,9,27,270,39,recent
1983-06-30 21:46:47.180000+00:00,42.822,80.339,33.0,4.8,mb,,,,0.8,us,usp0001wgn,2014-11-07T00:33:21.289Z,"93 km ESE of Kegen, Kazakhstan",earthquake,,,,10.0,reviewed,us,us,283.95445677117755,1983,6,30,181,26,recent
1983-03-13 12:20:14.350000+00:00,43.447,77.163,33.0,4.8,mb,,,,1.6,us,usp0001tmh,2014-11-07T00:32:49.173Z,"11 km ENE of Otegen Batyra, Kazakhstan",earthquake,,,,2.0,reviewed,us,us,45.293104153097595,1983,3,13,72,10,recent
1982-12-31 19:46:45.470000+00:00,42.796,77.423,24.0,5.8,mb,,,,0.9,us,usp0001rxe,2022-04-28T00:19:56.816Z,"32 km ENE of Cholpon-Ata, Kyrgyzstan",earthquake,,,,76.0,reviewed,us,us,56.289399555190215,1982,12,31,365,52,recent
1982-11-30 02:02:37.970000+00:00,42.025,79.077,33.0,5.0,mb,,,,1.2,us,usp0001r6y,2014-11-07T00:32:15.066Z,"69 km SE of Ak-Suu, Kyrgyzstan",earthquake,,,,2.0,reviewed,us,us,216.69018581854328,1982,11,30,334,48,recent
1982-08-12 10:39:57.580000+00:00,43.061,79.677,33.0,4.6,mb,,,,1.3,us,usp0001p04,2014-11-07T00:31:46.017Z,"37 km E of Kegen, Kazakhstan",earthquake,,,,5.0,reviewed,us,us,228.00444729980822,1982,8,12,224,32,recent
1982-06-02 10:06:01.470000+00:00,42.859,76.418,33.0,4.5,mb,,,,0.5,us,usp0001mng,2014-11-07T00:31:23.680Z,"48 km NNE of Balykchy, Kyrgyzstan",earthquake,,,,5.0,reviewed,us,us,45.49908855693274,1982,6,2,153,22,recent
1982-05-19 16:34:00.060000+00:00,40.993,78.474,67.8,4.8,mb,,,,1.0,us,usp0001mdz,2014-11-07T00:31:19.246Z,"139 km W of Aykol, China",earthquake,,7.1,,23.0,reviewed,us,us,269.1205492885836,1982,5,19,139,20,recent
1981-08-30 04:04:50.690000+00:00,42.781,78.286,33.0,4.5,mb,,,,1.0,us,usp0001fjt,2014-11-07T00:29:59.014Z,"9 km NW of Tyup, Kyrgyzstan",earthquake,,,,3.0,reviewed,us,us,120.59721199766392,1981,8,30,242,35,recent
1981-06-01 06:01:46.600000+00:00,40.939,78.191,33.0,4.5,mb,,,,1.0,us,usp0001dz1,2014-11-07T00:29:33.650Z,"156 km S of Kyzyl-Suu, Kyrgyzstan",earthquake,,,,16.0,reviewed,us,us,263.90102220221416,1981,6,1,152,23,recent
1980-10-19 10:52:47.800000+00:00,44.327,79.359,25.0,4.7,mb,,,,,us,usp0001aav,2014-11-06T23:24:26.717Z,"54 km WNW of Zharkent, Kazakhstan",earthquake,,,,,reviewed,us,us,242.12525871358432,1980,10,19,293,42,recent
1980-09-04 06:47:19.800000+00:00,44.256,80.141,33.0,4.7,mb,,,,,us,usp00019p7,2014-11-06T23:24:25.833Z,"14 km NE of Zharkent, Kazakhstan",earthquake,,,,,reviewed,us,us,292.74914053846857,1980,9,4,248,36,recent
1980-08-31 23:38:36+00:00,40.659,77.724,40.0,4.8,mb,,,,,us,usp00019n2,2014-11-06T23:24:25.783Z,"168 km ESE of Naryn, Kyrgyzstan",earthquake,,,,,reviewed,us,us,280.4795704085474,1980,8,31,244,35,recent
1980-07-05 20:25:25.700000+00:00,41.854,77.456,28.0,5.4,mb,,,,,us,usp00018p4,2022-04-28T01:31:45.577Z,"39 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,us,146.64621850003914,1980,7,5,187,27,recent
1980-03-19 00:42:24.500000+00:00,40.98,75.058,48.0,4.6,mb,,,,,us,usp000162y,2014-11-06T23:24:19.288Z,"65 km WSW of At-Bashi, Kyrgyzstan",earthquake,,,,,reviewed,us,us,279.1992642920124,1980,3,19,79,12,recent
1979-09-25 13:05:53.600000+00:00,45.083,77.006,40.0,5.9,mb,,,,,us,usp000134g,2022-04-27T14:56:14.409Z,"65 km ENE of Bakanas, Kazakhstan",earthquake,,,,,reviewed,us,us,220.76678352062052,1979,9,25,268,39,recent
1979-09-07 15:39:56+00:00,41.467,75.215,59.0,4.4,mb,,,,,us,usp00012u6,2014-11-06T23:22:05.273Z,"59 km NW of At-Bashi, Kyrgyzstan",earthquake,,,,,reviewed,us,us,226.94306472270304,1979,9,7,250,36,recent
1979-07-29 12:39:50.700000+00:00,40.742,78.042,33.0,4.5,mb,,,,,us,usp000124h,2014-11-06T23:22:04.204Z,"171 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,us,279.54523426614094,1979,7,29,210,30,recent
1979-05-22 14:48:12.700000+00:00,42.137,75.892,33.0,4.7,mb,,,,,us,usp00010tj,2014-11-06T23:22:01.449Z,"43 km SW of Balykchy, Kyrgyzstan",earthquake,,,,,reviewed,us,us,133.67797329458762,1979,5,22,142,21,recent
1979-05-09 18:41:01.100000+00:00,42.103,79.33,20.0,4.8,mb,,,,,us,usp00010hq,2022-04-27T15:04:55.597Z,"79 km SE of Ak-Suu, Kyrgyzstan",earthquake,,,,,reviewed,us,us,229.835370621432,1979,5,9,129,19,recent
1979-04-06 18:30:06.400000+00:00,41.9,77.545,19.0,5.2,mb,,,,,us,usp0000zvb,2022-04-27T15:08:03.733Z,"40 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,us,144.45220325509302,1979,4,6,96,14,recent
1978-06-21 17:27:54.900000+00:00,41.464,79.391,33.0,5.0,mb,,,,,us,usp0000v73,2022-04-27T15:37:53.520Z,"80 km WNW of Aksu, China",earthquake,,,,,reviewed,us,us,275.8480864253857,1978,6,21,172,25,recent
1978-06-01 02:28:21.100000+00:00,42.158,74.653,42.0,4.6,mb,,,,,us,usp0000uv8,2014-11-06T23:21:49.472Z,"79 km S of Bishkek, Kyrgyzstan",earthquake,,,,,reviewed,us,us,209.43961715648913,1978,6,1,152,22,recent
1978-05-14 20:18:56.300000+00:00,42.725,74.909,33.0,4.6,mb,,,,,us,usp0000uj1,2014-11-06T23:21:49.129Z,"19 km SSE of Kant, Kyrgyzstan",earthquake,,,,,reviewed,us,us,165.05044980227072,1978,5,14,134,19,recent
1978-05-14 13:11:12.700000+00:00,41.795,79.546,30.0,3.9,mb,,,,,us,usp0000uhx,2014-11-06T23:21:49.125Z,"91 km NW of Aksu, China",earthquake,,,,,reviewed,us,us,263.1632895636396,1978,5,14,134,19,recent
1978-04-14 23:07:28.700000+00:00,42.011,76.178,16.0,4.9,mb,,,,,us,usp0000u3q,2014-11-06T23:21:48.530Z,"49 km S of Balykchy, Kyrgyzstan",earthquake,,,,,reviewed,us,us,133.6991122433817,1978,4,14,104,15,recent
1978-04-14 06:11:27.900000+00:00,41.13,75.424,33.0,5.1,mb,,,,,us,usp0000u36,2022-04-27T15:46:41.907Z,"31 km W of At-Bashi, Kyrgyzstan",earthquake,,,,,reviewed,us,us,249.41011486428567,1978,4,14,104,15,recent
1978-04-06 19:14:40.400000+00:00,41.531,75.084,23.0,4.7,mb,,,,,us,usp0000ty8,2022-04-27T15:42:56.227Z,"72 km WNW of At-Bashi, Kyrgyzstan",earthquake,,,,,reviewed,us,us,228.0295646538245,1978,4,6,96,14,recent
1978-03-30 04:00:01.600000+00:00,42.89,78.721,23.0,4.8,mb,,,,,us,usp0000tuk,2014-11-06T23:21:48.229Z,"34 km ENE of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,us,152.33774239349233,1978,3,30,89,13,recent
1978-03-26 22:59:40.400000+00:00,42.888,78.594,25.0,4.6,mb,,,,,us,usp0000ts6,2014-11-06T23:21:48.069Z,"25 km NE of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,us,142.17933155068,1978,3,26,85,12,recent
1978-03-26 08:51:23.800000+00:00,42.815,78.784,24.0,5.0,mb,,,,,us,usp0000trc,2022-04-27T15:53:17.585Z,"35 km ENE of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,us,158.94680220401918,1978,3,26,85,12,recent
1978-03-25 06:28:01.300000+00:00,42.895,78.904,16.0,4.4,mb,,,,,us,usp0000tpn,2014-11-06T23:21:47.939Z,"29 km WSW of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,us,166.97624834179263,1978,3,25,84,12,recent
1978-03-25 02:25:19.200000+00:00,42.819,78.722,29.0,4.9,mb,,,,,us,usp0000tp7,2022-04-27T15:52:26.048Z,"30 km ENE of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,us,153.9105247202204,1978,3,25,84,12,recent
1978-03-24 23:50:02.200000+00:00,42.869,78.682,33.0,4.8,mb,,,,,us,usp0000tnv,2014-11-06T23:21:47.916Z,"30 km ENE of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,us,149.6123353129936,1978,3,24,83,12,recent
1978-03-24 21:05:48.200000+00:00,42.839,78.606,33.0,7.1,ms,,,,,us,usp0000tn6,2022-04-27T15:52:13.144Z,"23 km ENE of Tyup, Kyrgyzstan",earthquake,,,,,reviewed,us,us,144.1943249484583,1978,3,24,83,12,recent
1978-03-23 21:13:15.800000+00:00,44.521,79.353,33.0,4.7,mb,,,,,us,usp0000tm4,2022-04-27T15:52:05.218Z,"54 km SE of Tekeli, Kazakhstan",earthquake,,,,,reviewed,us,us,254.2691404827616,1978,3,23,82,12,recent
1978-03-12 08:29:19+00:00,41.901,79.962,26.0,5.3,mb,,,,,us,usp0000tbz,2022-04-27T15:49:42.430Z,"83 km NNW of Aksu, China",earthquake,,,,,reviewed,us,us,286.3810482317364,1978,3,12,71,10,recent
1976-12-17 02:40:08.100000+00:00,41.073,78.842,59.0,4.9,mb,,,,,us,usp0000kt0,2022-04-27T16:44:12.322Z,"109 km W of Aykol, China",earthquake,,,,,reviewed,us,us,277.9797675819702,1976,12,17,352,51,recent
1976-08-03 07:50:19.800000+00:00,40.797,77.876,33.0,5.2,ms,,,,,us,usp0000hpz,2022-04-27T16:54:39.728Z,"160 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,us,269.25158428166174,1976,8,3,216,32,recent
1975-11-30 22:38:06.700000+00:00,42.715,79.435,35.0,4.7,mb,,,,,us,usp0000dt4,2014-11-06T23:21:32.855Z,"38 km SSE of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,us,213.2387897309024,1975,11,30,334,48,recent
1975-02-12 13:34:55+00:00,43.025,78.916,33.0,5.2,mb,,,,,us,usp00009wr,2022-04-27T17:53:22.485Z,"24 km W of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,us,166.42206744889035,1975,2,12,43,7,recent
1974-07-02 16:41:05.800000+00:00,42.165,75.561,33.0,5.0,mb,,,,,us,usp00006zf,2022-04-27T18:14:24.076Z,"61 km WSW of Balykchy, Kyrgyzstan",earthquake,,,,,reviewed,us,us,149.24975982213988,1974,7,2,183,27,recent
1974-03-04 14:03:48.400000+00:00,42.605,80.151,33.0,4.3,mb,,,,,us,usp00005gn,2014-11-06T23:21:23.219Z,"89 km ESE of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,us,273.04521274318375,1974,3,4,63,10,recent
1974-01-04 09:27:55.700000+00:00,40.606,77.645,26.0,5.5,mb,,,,,us,usp00004t7,2022-04-27T18:30:24.893Z,"166 km SE of Naryn, Kyrgyzstan",earthquake,,,,,reviewed,us,us,284.64794178399995,1974,1,4,4,1,recent
1973-10-24 04:51:33+00:00,41.536,79.455,33.0,4.6,mb,,,,,us,usp00003x2,2014-11-06T23:21:20.997Z,"79 km WNW of Aksu, China",earthquake,,,,,reviewed,us,us,274.596832094349,1973,10,24,297,43,recent
1973-09-01 12:32:35.400000+00:00,42.636,75.194,33.0,4.7,mb,,,,,us,usp00003a4,2014-11-06T23:21:19.715Z,"24 km SSW of Tokmok, Kyrgyzstan",earthquake,,,,,reviewed,us,us,146.00581342520954,1973,9,1,244,35,recent
1973-04-14 19:49:45.700000+00:00,41.77,77.545,47.0,4.7,mb,,,,,us,usp00001dh,2014-11-06T23:21:11.420Z,"51 km SE of Kadzhi-Say, Kyrgyzstan",earthquake,,,,,reviewed,us,us,157.92193572952232,1973,4,14,104,15,recent
1972-10-27 12:00:36.800000+00:00,42.682,75.379,10.0,5.2,mw,,,,,iscgem,iscgem768737,2022-04-26T20:39:09.897Z,"18 km SSE of Tokmok, Kyrgyzstan",earthquake,,4.6,0.28,,reviewed,iscgem,iscgem,130.05385390363733,1972,10,27,301,43,recent
1971-12-12 13:41:37.370000+00:00,41.353,79.221,10.0,5.15,mw,,,,,iscgem,iscgem777696,2022-04-26T20:59:12.566Z,"88 km WNW of Aykol, China",earthquake,,6.9,0.2,,reviewed,iscgem,iscgem,274.21981422733086,1971,12,12,346,49,recent
1971-07-03 04:26:23.790000+00:00,41.456,79.23,11.1,5.17,mw,,,,,iscgem,iscgem781864,2022-04-26T21:09:36.262Z,"92 km WNW of Aksu, China",earthquake,,6.9,0.22,,reviewed,iscgem,iscgem,266.6549561484054,1971,7,3,184,26,recent
1971-06-19 17:23:02.180000+00:00,41.496,79.279,15.4,5.42,mw,,,,,iscgem,iscgem783606,2022-04-26T21:14:21.906Z,"90 km WNW of Aksu, China",earthquake,,11.4,0.22,,reviewed,iscgem,iscgem,266.56168745994034,1971,6,19,170,24,recent
1971-06-17 15:20:11.690000+00:00,41.425,79.426,12.1,5.15,mw,,,,,iscgem,iscgem783540,2022-04-26T21:14:15.211Z,"76 km WNW of Aksu, China",earthquake,,11.4,0.2,,reviewed,iscgem,iscgem,280.9230668034295,1971,6,17,168,24,recent
1971-06-16 13:46:50.340000+00:00,41.45,79.406,17.2,5.29,mw,,,,,iscgem,iscgem783515,2022-04-26T21:14:12.822Z,"78 km WNW of Aksu, China",earthquake,,11.4,0.27,,reviewed,iscgem,iscgem,277.8194487622274,1971,6,16,167,24,recent
1971-06-16 10:56:37.900000+00:00,41.469,79.275,12.0,5.15,mw,,,,,iscgem,iscgem783512,2022-04-26T21:14:11.705Z,"89 km WNW of Aksu, China",earthquake,,11.4,0.2,,reviewed,iscgem,iscgem,268.36795933879336,1971,6,16,167,24,recent
1971-06-16 00:58:37.660000+00:00,41.535,79.307,18.6,5.3,mw,,,,,iscgem,iscgem783495,2022-04-26T21:14:10.503Z,"90 km WNW of Aksu, China",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem,265.3678241786639,1971,6,16,167,24,recent
1971-06-15 23:17:31.160000+00:00,41.361,79.392,12.4,5.28,mw,,,,,iscgem,iscgem783490,2022-04-26T21:14:09.319Z,"76 km NW of Aykol, China",earthquake,,11.4,0.2,,reviewed,iscgem,iscgem,283.7137308747893,1971,6,15,166,24,recent
1971-06-15 22:15:48.240000+00:00,41.421,79.469,10.0,5.4,mw,,,,,iscgem,iscgem783486,2022-04-26T21:14:06.907Z,"72 km WNW of Aksu, China",earthquake,,3.7,0.26,,reviewed,iscgem,iscgem,283.8785177737871,1971,6,15,166,24,recent
1971-06-15 22:04:12.750000+00:00,41.546,79.408,11.9,5.96,mw,,,,,iscgem,iscgem783484,2022-04-26T21:14:05.775Z,"83 km WNW of Aksu, China",earthquake,,11.4,0.2,,reviewed,iscgem,iscgem,270.89481270390274,1971,6,15,166,24,recent
1971-06-15 07:39:36.100000+00:00,41.463,79.447,12.5,5.67,mw,,,,,iscgem,iscgem783466,2022-04-26T21:14:04.644Z,"76 km WNW of Aksu, China",earthquake,,3.6,0.24,,reviewed,iscgem,iscgem,279.4006444299877,1971,6,15,166,24,recent
1971-03-24 21:01:54.760000+00:00,41.452,79.504,11.5,5.4,mw,,,,,iscgem,iscgem786590,2022-04-26T21:21:28.238Z,"71 km WNW of Aksu, China",earthquake,,3.6,0.22,,reviewed,iscgem,iscgem,283.7763544723607,1971,3,24,83,12,recent
1971-03-24 20:54:29.980000+00:00,41.512,79.354,11.3,5.3,mw,,,,,iscgem,iscgem786589,2022-04-26T21:21:26.519Z,"85 km WNW of Aksu, China",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem,269.990177718219,1971,3,24,83,12,recent
1971-03-23 20:47:17.730000+00:00,41.419,79.243,15.0,5.8,mw,,,,,iscgem,iscgem786560,2022-04-26T21:21:13.282Z,"90 km WNW of Aksu, China",earthquake,,3.5,0.2,,reviewed,iscgem,iscgem,270.3040323338523,1971,3,23,82,12,recent
1971-03-23 09:52:11.760000+00:00,41.52,79.325,15.0,6.24,mw,,,,,iscgem,iscgem786548,2022-04-26T21:21:08.294Z,"88 km WNW of Aksu, China",earthquake,,3.8,0.41,,reviewed,iscgem,iscgem,267.59666598680474,1971,3,23,82,12,recent
1970-10-17 05:33:14.510000+00:00,41.414,79.295,15.0,5.19,mw,,,,,iscgem,iscgem791189,2022-04-26T21:30:37.212Z,"86 km WNW of Aksu, China",earthquake,,11.4,0.2,,reviewed,iscgem,iscgem,273.7966880680614,1970,10,17,290,42,recent
1970-06-12 15:59:59.940000+00:00,40.791,78.338,10.0,5.12,mw,,,,,iscgem,iscgem794541,2022-04-26T21:37:50.745Z,"152 km W of Aykol, China",earthquake,,17.2,0.2,,reviewed,iscgem,iscgem,283.9954265135197,1970,6,12,163,24,recent
1970-06-05 04:53:08.070000+00:00,42.51,78.691,15.0,6.3,mw,,,,,iscgem,iscgem794309,2022-04-26T21:37:21.069Z,"13 km E of Ak-Suu, Kyrgyzstan",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem,162.39439276301832,1970,6,5,156,23,recent
